source,title,description,published_at,url,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,sentiment_label
GoogleNews,Lt Gen Anindya Sengupta Meets Odisha Governor to Strengthen Ex-Servicemen Welfare Initiatives - SSBCrack,Lt Gen Anindya Sengupta Meets Odisha Governor to Strengthen Ex-Servicemen Welfare Initiatives  SSBCrack,2026-05-29 04:45:36,,0.155,0.0,0.845,0.5574,Positive
GoogleNews,Lt. Gov. Evette explains absence from debate at Wofford College - FOX Carolina News,Lt. Gov. Evette explains absence from debate at Wofford College  FOX Carolina News,2026-05-29 03:46:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt. Gov. Beckwith says it’s wrong to ‘eradicate hate in our culture’ and calls Islam a ‘demonic death cult’ - the indiana citizen,Lt. Gov. Beckwith says it’s wrong to ‘eradicate hate in our culture’ and calls Islam a ‘demonic death cult’  the indiana citizen,2026-05-29 02:06:15,,0.0,0.354,0.646,-0.9698,Negative
GoogleNews,What does the Lt. Gov. race look like so far? Here are the candidates: - KHON2,What does the Lt. Gov. race look like so far? Here are the candidates:  KHON2,2026-05-28 23:18:46,,0.156,0.0,0.844,0.6553,Positive
GoogleNews,"Indiana Lt. Governor calls Islam a ‘demonic death cult,’ sparking criticism from Muslim advocacy groups - Fox 59","Indiana Lt. Governor calls Islam a ‘demonic death cult,’ sparking criticism from Muslim advocacy groups  Fox 59",2026-05-28 22:57:17,,0.0,0.305,0.695,-0.9274,Negative
GoogleNews,Lt. Gov. Beckwith: “I hate Islam.” - WFYI,Lt. Gov. Beckwith: “I hate Islam.”  WFYI,2026-05-28 20:32:00,,0.0,0.363,0.637,-0.8126,Negative
GoogleNews,Lt. Gen. Robert Harter hosts Twilight Tattoo [Image 17 of 41] - DVIDS,Lt. Gen. Robert Harter hosts Twilight Tattoo [Image 17 of 41]  DVIDS,2026-05-28 18:53:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt. Gen. Robert Harter hosts Twilight Tattoo [Image 30 of 41] - DVIDS,Lt. Gen. Robert Harter hosts Twilight Tattoo [Image 30 of 41]  DVIDS,2026-05-28 18:53:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Meet Lt Colonel Varun: Indian Army Officer Behind the Engineering Precision of IAF’s Sarang Display Team - SSBCrack,Meet Lt Colonel Varun: Indian Army Officer Behind the Engineering Precision of IAF’s Sarang Display Team  SSBCrack,2026-05-28 15:17:13,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"CAIR Invites Indiana Lt. Governor to Visit Indiana Mosque, Engage with Muslim Constituents After Anti-Islam Remarks - CAIR","CAIR Invites Indiana Lt. Governor to Visit Indiana Mosque, Engage with Muslim Constituents After Anti-Islam Remarks  CAIR",2026-05-28 14:08:55,,0.127,0.0,0.873,0.5859,Positive
GoogleNews,K. Kailashnathan takes oath as Lt. Governor of Puducherry - Newsonair,K. Kailashnathan takes oath as Lt. Governor of Puducherry  Newsonair,2026-05-28 12:33:36,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Revenio Issues 2.5 Mln New Shares To Sellers Of LT International SAS - TradingView,Revenio Issues 2.5 Mln New Shares To Sellers Of LT International SAS  TradingView,2026-05-28 10:33:49,,0.15,0.0,0.85,0.5267,Positive
GoogleNews,Video: '(Voters) are responsible for their own ballot': Lt. Gov speaks in support of mail-in ballots - KSL NewsRadio,Video: '(Voters) are responsible for their own ballot': Lt. Gov speaks in support of mail-in ballots  KSL NewsRadio,2026-05-28 07:00:00,,0.233,0.0,0.767,0.8402,Positive
GoogleNews,"Lt Gen Sahi assumes charge as Chief of Staff (CoS), Western command - The Times of India","Lt Gen Sahi assumes charge as Chief of Staff (CoS), Western command  The Times of India",2026-05-28 03:46:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Fatehgarh Sahib celebrates Lt Gen Harjeet Singh Sahi’s new military appointment - The Tribune,Fatehgarh Sahib celebrates Lt Gen Harjeet Singh Sahi’s new military appointment  The Tribune,2026-05-27 20:15:34,,0.228,0.0,0.772,0.8126,Positive
GoogleNews,Lt Gen Virendra Vats Meets Ladakh LG Vinai Kumar Saxena to Strengthen NCC Outreach - SSBCrack,Lt Gen Virendra Vats Meets Ladakh LG Vinai Kumar Saxena to Strengthen NCC Outreach  SSBCrack,2026-05-27 17:13:16,,0.246,0.0,0.754,0.7783,Positive
GoogleNews,Lt Gen Virendra Vats Meets Lt Gen Hitesh Bhalla to Enhance NCC Activities in Ladakh - SSBCrack,Lt Gen Virendra Vats Meets Lt Gen Hitesh Bhalla to Enhance NCC Activities in Ladakh  SSBCrack,2026-05-27 16:12:27,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt Gen Pratik Sharma Reviews Operation Sheruwali in Gambhir Mughlan - SSBCrack,Lt Gen Pratik Sharma Reviews Operation Sheruwali in Gambhir Mughlan  SSBCrack,2026-05-27 13:18:23,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,First Ride: Manitou's Gen 2 Mezzer Fork is VERY Sensitive - Pinkbike,First Ride: Manitou's Gen 2 Mezzer Fork is VERY Sensitive  Pinkbike,2026-05-27 13:00:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt. Governor Presents Commendation to Vinayak Chamadia for Guinness World Record Events at Swaraj Dweep - - Nicobar Times,Lt. Governor Presents Commendation to Vinayak Chamadia for Guinness World Record Events at Swaraj Dweep -  Nicobar Times,2026-05-27 09:21:20,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt Col Anuj Singh Hails India-Sri Lanka ‘Brotherhood’ During Operation Sagar Bandhu - SSBCrack,Lt Col Anuj Singh Hails India-Sri Lanka ‘Brotherhood’ During Operation Sagar Bandhu  SSBCrack,2026-05-27 08:03:30,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,State Rep. Vikki Goodwin to face GOP Lt. Gov. Dan Patrick - The Texas Tribune,State Rep. Vikki Goodwin to face GOP Lt. Gov. Dan Patrick  The Texas Tribune,2026-05-27 01:43:47,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Pentagon intelligence chief Lt Gen Jeffery removed by US Defence Secretary - Newsonair,Pentagon intelligence chief Lt Gen Jeffery removed by US Defence Secretary  Newsonair,2026-05-26 21:41:49,,0.3,0.0,0.7,0.7906,Positive
GoogleNews,"Lt Gen Harjeet Singh Sahi appointed Chief of Staff, Western Command - The Economic Times","Lt Gen Harjeet Singh Sahi appointed Chief of Staff, Western Command  The Economic Times",2026-05-26 14:13:11,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt Gen Virendra Vats Meets J&K Chief Minister Omar Abdullah to Strengthen NCC Outreach - SSBCrack,Lt Gen Virendra Vats Meets J&K Chief Minister Omar Abdullah to Strengthen NCC Outreach  SSBCrack,2026-05-26 10:43:24,,0.246,0.0,0.754,0.7783,Positive
GoogleNews,Lt Gen Harjeet Singh Sahi Assumes Appointment as Chief of Staff of Western Command - SSBCrack,Lt Gen Harjeet Singh Sahi Assumes Appointment as Chief of Staff of Western Command  SSBCrack,2026-05-26 10:40:44,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Lt Gen HS Sahi appointed Chief of Staff, Western Command - The Tribune","Lt Gen HS Sahi appointed Chief of Staff, Western Command  The Tribune",2026-05-26 10:18:59,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Lt Gen Manraj Singh Mann Reviews Operational Preparedness at Hasimara and Kumargram - SSBCrack,Lt Gen Manraj Singh Mann Reviews Operational Preparedness at Hasimara and Kumargram  SSBCrack,2026-05-26 08:01:17,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Lt Gen DG Misra Visits COD Agra, Reviews Operational Readiness - SSBCrack","Lt Gen DG Misra Visits COD Agra, Reviews Operational Readiness  SSBCrack",2026-05-26 05:14:23,,0.16,0.0,0.84,0.4588,Positive
GoogleNews,DG DIA Lt Gen DS Rana to visit Australia to boost defence intelligence cooperation - Newsonair,DG DIA Lt Gen DS Rana to visit Australia to boost defence intelligence cooperation  Newsonair,2026-05-24 19:41:10,,0.365,0.0,0.635,0.9081,Positive
EconomicTimes_TopStories,<![CDATA[SoftBank-backed AceVector files updated IPO papers; targets to raise Rs 300 cr via fresh issue]]>,"SoftBank-backed digital-commerce ecosystem AceVector Ltd has filed updated draft papers with markets regulator Sebi for an initial public offering (IPO), which will include a fresh issue of shares worth Rs 300 crore.",2025-12-07 10:45:51,,0.173,0.0,0.827,0.7901,Positive
Moneycontrol_Business,ICICI Prudential Life Insurance to focus on growing absolute VNB amid slump in FY24,"In its Q4FY24 results, the company#39;s VNB fell 19.45 percent to Rs 2,227 crore for FY24",2024-04-23 22:36:32,,0.055,0.0,0.945,0.1779,Positive
Moneycontrol_Business,"Hindustan Unilever Q4 Preview: Price cuts, slow demand, regional competition to hurt topline","The hike in royalty payments to parent Unilever are likely to adversely impact HUL#39;s EBITDA margins, say experts",2024-04-23 16:05:45,,0.0,0.248,0.752,-0.7845,Negative
Moneycontrol_Business,LTIMindtree Q4 Preview: Lower pass-through revenue seen impacting growth marginally,"A compilation of estimates suggests the company#39;s Q4 FY24 net profit is projected to decline by 2.2 percent quarter on quarter to Rs 1,143.1 crore",2024-04-23 15:51:27,,0.139,0.055,0.806,0.5106,Positive
Moneycontrol_Business,LT manufactures hydrotreating reactor for refinery in Mexico,The reactor has been dispatched for Mexico from the company#39;s A M Naik Heavy Engineering Complex at Hazira in Gujarat.,2024-04-23 14:47:18,,0.0,0.0,1.0,0.0,Neutral
Moneycontrol_Business,"Stellantis India to hike vehicle prices by up to Rs 17,000 from April 30","This price increase will result in an increment ranging from Rs 4,000 to Rs 17,000 across the models, the company said in a statement.",2024-04-23 14:17:55,,0.059,0.0,0.941,0.3182,Positive
EconomicTimes_TopStories,<![CDATA[Modi charisma key factor in BJP's bid to retain all 26 seats in Gujarat]]>,"Gujarat's upcoming Lok Sabha elections are influenced by PM Narendra Modi's charisma, anti-incumbency, unemployment, inflation, education, healthcare challenges, and BJP's endeavor to secure all 26 seats.  ​​Lok Sabha polls in Gujarat will be held in a single phase on May 7. Counting of votes will be held on June 4. Anti-incumbency, unemployment, inflation, education and healthcare facilities are some of the other important issues in the election, where the ruling BJP in Gujarat will attempt to retain all the 26 Lok Sabha seats it won in 2019.",2024-03-16 20:35:10,,0.086,0.053,0.861,0.4003,Positive
EconomicTimes_TopStories,"<![CDATA[Implementation of 'guarantees', decline of BRS favour Congress in Telangana, BJP aiming for better show]]>","The BJP, riding high on its growing voter base in Telangana, is now aiming to win over 12 out of the total 17 seats and 35 per cent vote share, in the upcoming Lok Sabha polls.  The party doubled its vote share to nearly 14 per cent resulting in eight seats in the assembly elections held on November 30, last year. BRS, which ruled the state for about a decade since its emergence, is low on morale following the defeat, even as its founder and former Chief Minister K Chandrasekhar Rao's daughter K Kavitha was arrested on the eve of poll dates announcement, adding insult to the injury.",2024-03-16 17:48:48,,0.13,0.099,0.771,0.5255,Positive
EconomicTimes_TopStories,"<![CDATA[DB Realty, Unitech stocks rose]]>",The stocks of DB Realty and Unitech rose after top executives of these companies were granted bail in the 2G scam case.,2011-11-30 03:55:23,,0.129,0.116,0.755,-0.2942,Negative
EconomicTimes_TopStories,<![CDATA['Discoms' poor fin health poses risks for traders']]>,"The poor financial health of state electricity boards could pose significant business risks for power traders in the country, says Fitch.",2011-10-20 20:02:51,,0.049,0.293,0.658,-0.8356,Negative
